"order";"id";"SCI_CODE";"NUMBER";"ACTION";"BAND";"PRECISE";"BIRD";"GENDER";"ATLAS";"PAIRS";"REMARKS";"LON";"LAT";"YEAR";"DATE";"OBSRVR";"SITE";"COUNTY"
"716";"3811";"FRICOE";"1";"h";"3";TRUE;TRUE;;"v";"1";;"26,34673";"57,81066";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"717";"3811";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34819";"57,80874";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"718";"3811";"SYLBOR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34798";"57,80921";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"719";"3811";"CYACAE";"1";"h";"1";TRUE;TRUE;;"v";"1";;"26,34396";"57,80958";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"720";"3811";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34744";"57,81073";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"721";"3811";"CERFAM";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,34762";"57,81019";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"722";"3811";"TURMER";"1";"h";"1";TRUE;TRUE;;"v";"1";;"26,34818";"57,81026";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"723";"3811";"CURCOM";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,34797";"57,81001";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"724";"3811";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34746";"57,80945";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"725";"3811";"GARGLA";"1";"h";"1";TRUE;TRUE;;"v";"1";;"26,34862";"57,81014";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"726";"3811";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34923";"57,80879";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"727";"3811";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34827";"57,81165";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"728";"3811";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,35082";"57,81106";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"729";"3811";"DENMAJ";"1";"h";"1";TRUE;TRUE;;"R";"1";;"26,35063";"57,81050";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"730";"3811";"TURMER";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,35095";"57,81056";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"731";"3811";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,35126";"57,81079";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"732";"3811";"SYLATR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,35104";"57,80945";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"733";"3811";"COLPAL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,35251";"57,80976";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"734";"3811";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,35268";"57,80999";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"735";"3811";"TRIOCH";"1";"ü";"3";TRUE;TRUE;;"v";"1";;"26,35319";"57,80954";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"736";"3811";"PHYSIB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,35142";"57,81063";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"737";"3811";"SYLBOR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,35254";"57,81070";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"738";"3811";"SYLATR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,35302";"57,81076";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"739";"3811";"PHYLUS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,35402";"57,81037";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"740";"3811";"HIPICT";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,35439";"57,81037";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"741";"3811";"TURILI";"2";"p";"2";TRUE;TRUE;;"P";"1";;"26,35459";"57,81036";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"742";"3811";"LUSLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,35540";"57,80960";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"743";"3811";"LULARB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,35611";"57,81055";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"744";"3811";"DRYMAR";"1";"ü";"3";TRUE;TRUE;;"v";"0";"loetud sama territooriumi hulka mis 800m lääne pool";"26,35678";"57,81126";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"745";"3811";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,35614";"57,81166";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"746";"3811";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,35502";"57,81165";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"747";"3811";"SPISPI";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,35476";"57,81096";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"748";"3811";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,35427";"57,81092";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"749";"3811";"PHYSIB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,35432";"57,81152";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"750";"3811";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,35385";"57,81139";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"751";"3811";"TROTRO";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,35312";"57,81106";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"752";"3811";"FRICOE";"1";"p";"1";TRUE;TRUE;"M";"v";"1";;"26,35331";"57,81169";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"753";"3811";"TURVIS";"2";"h";"2";TRUE;TRUE;;"R";"1";;"26,35297";"57,81206";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"754";"3811";"REGREG";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,35184";"57,81190";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"755";"3811";"FICPAR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,35232";"57,81119";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"756";"3811";"LOXCUR";"1";"h";"2";TRUE;TRUE;;"v";"1";;"26,35261";"57,81219";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"757";"3811";"ERIRUB";"1";"h";"3";TRUE;TRUE;;"R";"1";;"26,35243";"57,81265";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"758";"3811";"ANTTRI";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,35124";"57,81222";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"759";"3811";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,35026";"57,81181";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"760";"3811";"REGREG";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,35073";"57,81245";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"761";"3811";"DENMAJ";"1";"h";"3";TRUE;TRUE;;"R";"1";;"26,34835";"57,81211";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"762";"3811";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34785";"57,81206";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"763";"3811";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34852";"57,81275";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"764";"3811";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34953";"57,81411";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"765";"3811";"LOPCRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34885";"57,81421";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"766";"3811";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34920";"57,81481";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"767";"3811";"CAPCAP";"1";"p";"1";TRUE;FALSE;"M";"v";"1";"metskits";"26,34761";"57,81399";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"768";"3811";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34759";"57,81476";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"769";"3811";"DENMAJ";"1";"h";"3";TRUE;TRUE;;"v";"1";;"26,34698";"57,81491";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"770";"3811";"TURVIS";"1";"h";"3";TRUE;TRUE;;"v";"1";;"26,34724";"57,81528";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"771";"3811";"SYLBOR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34749";"57,81585";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"772";"3811";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34685";"57,81613";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"773";"3811";"POEMON";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34646";"57,81592";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"774";"3811";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34598";"57,81606";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"775";"3811";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34617";"57,81530";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"776";"3811";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34629";"57,81321";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"777";"3811";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34557";"57,81380";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"778";"3811";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34420";"57,81375";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"779";"3811";"PHYLUS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,34343";"57,81568";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"780";"3811";"TURMER";"1";"h";"2";TRUE;TRUE;;"v";"1";;"26,34358";"57,81599";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"781";"3811";"ANTTRI";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,34265";"57,81606";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"782";"3811";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34369";"57,81648";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"783";"3811";"TURPHI";"1";"h";"3";TRUE;TRUE;;"v";"1";;"26,34301";"57,81658";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"784";"3811";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34272";"57,81689";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"785";"3811";"SYLATR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34264";"57,81738";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"786";"3811";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34227";"57,81768";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"787";"3811";"PHYLUS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,34186";"57,81575";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"788";"3811";"CURCOM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34237";"57,81519";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"789";"3811";"SYLBOR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34202";"57,81537";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"790";"3811";"PARMAJ";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34149";"57,81533";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"791";"3811";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34205";"57,81467";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"792";"3811";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34159";"57,81460";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"793";"3811";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,34191";"57,81497";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"794";"3811";"PHYLUS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,34099";"57,81643";"2022";"2022-05-27";"Margus Ellermaa";"Tõlliste Iigaste";"Valga maakond"
"795";"3813";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64473";"58,12658";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"796";"3813";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64517";"58,12643";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"797";"3813";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64524";"58,12837";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"798";"3813";"TURPHI";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,64617";"58,12947";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"799";"3813";"TURMER";"1";"h";"2";TRUE;TRUE;;"v";"1";;"26,64666";"58,12733";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"800";"3813";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64670";"58,12702";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"801";"3813";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64690";"58,12843";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"802";"3813";"PHYSIB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,64724";"58,12803";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"803";"3813";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64765";"58,12836";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"804";"3813";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64768";"58,12688";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"805";"3813";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64786";"58,12655";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"806";"3813";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64946";"58,12671";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"807";"3813";"PHYSIB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,64928";"58,12728";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"808";"3813";"FICPAR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,64837";"58,12763";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"809";"3813";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,64830";"58,12804";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"810";"3813";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64832";"58,12887";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"811";"3813";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64937";"58,12853";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"812";"3813";"REGREG";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,64895";"58,12775";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"813";"3813";"PHYSIB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,64946";"58,12775";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"814";"3813";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,64980";"58,12872";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"815";"3813";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65024";"58,12828";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"816";"3813";"PARMAJ";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65080";"58,12827";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"817";"3813";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65055";"58,12696";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"818";"3813";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65111";"58,12677";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"819";"3813";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,65103";"58,12731";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"820";"3813";"PHYSIB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,65152";"58,12757";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"821";"3813";"TRIOCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65208";"58,12877";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"822";"3813";"COLPAL";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,65393";"58,12516";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"823";"3813";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65414";"58,12862";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"824";"3813";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,65430";"58,12802";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"825";"3813";"TURMER";"1";"h";"1";TRUE;TRUE;;"v";"1";;"26,65468";"58,12770";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"826";"3813";"SYLATR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,65490";"58,12795";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"827";"3813";"TURPHI";"1";"h";"1";TRUE;TRUE;;"v";"1";;"26,65526";"58,12773";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"828";"3813";"PHYSIB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,65601";"58,12750";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"829";"3813";"CARERY";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65482";"58,12856";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"830";"3813";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65481";"58,12888";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"831";"3813";"SYLBOR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65533";"58,12881";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"832";"3813";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65606";"58,12639";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"833";"3813";"AEGCAU";"1";"h";"3";TRUE;TRUE;;"v";"1";;"26,65648";"58,12829";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"834";"3813";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65641";"58,12870";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"835";"3813";"SYLBOR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65687";"58,12861";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"836";"3813";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65697";"58,12837";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"837";"3813";"PHYCOL";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,65693";"58,12796";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"838";"3813";"POEMON";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65659";"58,12691";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"839";"3813";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65703";"58,12692";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"840";"3813";"CUCCAN";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65887";"58,13180";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"841";"3813";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,65768";"58,12751";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"842";"3813";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,65817";"58,12774";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"843";"3813";"GRUGRU";"1";"h";"3";FALSE;TRUE;;"v";"1";;"26,65713";"58,12084";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"844";"3813";"TURILI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65833";"58,12675";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"845";"3813";"TROTRO";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,65871";"58,12719";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"846";"3813";"TURMER";"1";"h";"2";TRUE;TRUE;;"v";"1";;"26,65898";"58,12718";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"847";"3813";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65929";"58,12683";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"848";"3813";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,65956";"58,12844";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"849";"3813";"PRUMOD";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,65850";"58,12751";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"850";"3813";"TURPHI";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,65958";"58,12718";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"851";"3813";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,66038";"58,12700";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"852";"3813";"TURMER";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,66192";"58,12642";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
"853";"3813";"PARMAJ";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,66011";"58,12765";"2022";"2022-05-28";"Margus Ellermaa";"Kõlleste Krüüdneri";"Tartu maakond"
