"order";"id";"SCI_CODE";"NUMBER";"ACTION";"BAND";"PRECISE";"BIRD";"GENDER";"ATLAS";"PAIRS";"REMARKS";"LON";"LAT";"YEAR";"DATE";"OBSRVR";"SITE";"COUNTY"
"1006";"3690";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"27,10232";"59,09151";"2021";"2021-06-08";"Johannes Silvonen";"Tudulinna Muraka";"Ida-Viru"
"1007";"3690";"CUCCAN";"1";"s";"3";FALSE;TRUE;;"l";"1";;"27,10001";"59,09075";"2021";"2021-06-08";"Johannes Silvonen";"Tudulinna Muraka";"Ida-Viru"
"1008";"3690";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"27,10148";"59,09094";"2021";"2021-06-08";"Johannes Silvonen";"Tudulinna Muraka";"Ida-Viru"
"1009";"3690";"TURPHI";"1";"s";"3";FALSE;TRUE;;"l";"1";;"27,09791";"59,09086";"2021";"2021-06-08";"Johannes Silvonen";"Tudulinna Muraka";"Ida-Viru"
"1010";"3691";"ACRDUM";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93723";"59,10549";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1011";"3691";"EMBCIT";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93680";"59,10592";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1012";"3691";"ERIRUB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93644";"59,10572";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1013";"3691";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93579";"59,10572";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1014";"3691";"TURPHI";"1";"h";"1";TRUE;TRUE;;"v";"1";;"25,93556";"59,10595";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1015";"3691";"SPISPI";"1";"h";"3";TRUE;TRUE;;"v";"1";;"25,93491";"59,10541";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1016";"3691";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93426";"59,10527";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1017";"3691";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93319";"59,10603";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1018";"3691";"PHYLUS";"1";"s";"3";FALSE;TRUE;;"l";"1";;"25,93245";"59,10591";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1019";"3691";"PHYLUS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93499";"59,10676";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1020";"3691";"COCCOC";"1";"h";"3";TRUE;TRUE;;"v";"1";;"25,93495";"59,10739";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1021";"3691";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93399";"59,10761";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1022";"3691";"ERIRUB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93320";"59,10702";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1023";"3691";"FRICOE";"1";"h";"2";TRUE;TRUE;;"v";"1";;"25,93250";"59,10709";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1024";"3691";"TURMER";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93220";"59,10723";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1025";"3691";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93297";"59,10747";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1026";"3691";"TURPIL";"3";"p";"3";TRUE;TRUE;;"LP";"1";;"25,93445";"59,10781";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1027";"3691";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93389";"59,10808";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1028";"3691";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93306";"59,10787";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1029";"3691";"CYACAE";"1";"h";"1";TRUE;TRUE;;"v";"1";;"25,93209";"59,10757";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1030";"3691";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93169";"59,10777";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1031";"3691";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93224";"59,10787";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1032";"3691";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93111";"59,10737";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1033";"3691";"PRUMOD";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93126";"59,10768";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1034";"3691";"EMBCIT";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93107";"59,10783";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1035";"3691";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92941";"59,10764";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1036";"3691";"PRUMOD";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92969";"59,10770";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1037";"3691";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92829";"59,10797";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1038";"3691";"NUCCAR";"1";"p";"3";TRUE;TRUE;;"LP";"1";;"25,92867";"59,10836";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1039";"3691";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92841";"59,10855";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1040";"3691";"MUSSTR";"1";"h";"3";TRUE;TRUE;;"v";"1";;"25,92784";"59,10880";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1041";"3691";"STRTUR";"2";"p";"3";TRUE;TRUE;;"P";"1";;"25,92795";"59,10689";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1042";"3691";"PHYCOL";"1";"p";"1";TRUE;TRUE;;"MP";"1";;"25,93197";"59,10799";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1043";"3691";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93340";"59,10971";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1044";"3691";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,92762";"59,10952";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1045";"3691";"PYRULA";"1";"h";"3";TRUE;TRUE;;"v";"1";;"25,92696";"59,10948";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1046";"3691";"PRUMOD";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,92684";"59,10997";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1047";"3691";"TURPHI";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,92608";"59,11033";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1048";"3691";"SPISPI";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,92658";"59,11031";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1049";"3691";"ALAARV";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,92759";"59,11053";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1050";"3691";"PHYSIB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,92635";"59,11058";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1051";"3691";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,92584";"59,11085";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1052";"3691";"TURVIS";"1";"h";"2";TRUE;TRUE;;"v";"1";;"25,92657";"59,11107";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1053";"3691";"LOXCUR";"1";"h";"3";TRUE;TRUE;;"v";"1";;"25,92595";"59,11154";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1054";"3691";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92561";"59,11185";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1055";"3691";"CURCUR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,92550";"59,11161";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1056";"3691";"REGREG";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,92465";"59,11111";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1057";"3691";"FICPAR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92408";"59,11080";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1058";"3691";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92361";"59,11051";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1059";"3691";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92406";"59,11006";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1060";"3691";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93232";"59,11082";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1061";"3691";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93050";"59,11154";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1062";"3691";"PRUMOD";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92183";"59,11143";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1063";"3691";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92301";"59,11144";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1064";"3691";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,92460";"59,11208";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1065";"3691";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92089";"59,11213";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1066";"3691";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91966";"59,11247";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1067";"3691";"MUSSTR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,92200";"59,11270";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1068";"3691";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,92266";"59,11277";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1069";"3691";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92325";"59,11350";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1070";"3691";"PHYSIB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92247";"59,11364";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1071";"3691";"DENMAJ";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92340";"59,11396";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1072";"3691";"REGREG";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,92199";"59,11305";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1073";"3691";"TURPHI";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,92159";"59,11314";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1074";"3691";"PHYCOL";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,92110";"59,11285";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1075";"3691";"TURILI";"1";"h";"1";TRUE;TRUE;;"v";"1";;"25,92108";"59,11323";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1076";"3691";"SYLATR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,92040";"59,11316";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1077";"3691";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,92060";"59,11343";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1078";"3691";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,91978";"59,11349";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1079";"3691";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91894";"59,11365";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1080";"3691";"COLPAL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92156";"59,11420";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1081";"3691";"FRICOE";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,92078";"59,11397";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1082";"3691";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,92024";"59,11422";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1083";"3691";"TURPHI";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,91996";"59,11396";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1084";"3691";"SYLATR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,91981";"59,11416";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1085";"3691";"TROTRO";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,91925";"59,11430";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1086";"3691";"REGREG";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,91916";"59,11448";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1087";"3691";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,91882";"59,11429";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1088";"3691";"HIPICT";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,91841";"59,11478";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1089";"3691";"FICPAR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92091";"59,11460";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1090";"3691";"PHYLUS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93910";"59,11437";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1091";"3691";"ERIRUB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93996";"59,11393";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1092";"3691";"SYLATR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93934";"59,11370";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1093";"3691";"TURPHI";"1";"p";"1";TRUE;TRUE;;"VP";"1";;"25,93953";"59,11346";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1094";"3691";"FRICOE";"1";"h";"1";TRUE;TRUE;;"v";"1";;"25,93914";"59,11321";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1095";"3691";"COLPAL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,94723";"59,11365";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1096";"3691";"DENMAJ";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,94097";"59,11284";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1097";"3691";"TURPHI";"1";"s";"3";FALSE;TRUE;;"l";"1";;"25,94208";"59,11253";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1098";"3691";"GARGLA";"1";"ü";"3";FALSE;TRUE;;"v";"1";;"25,94081";"59,11232";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1099";"3691";"COLPAL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93939";"59,11277";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1100";"3691";"ERIRUB";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93899";"59,11273";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1101";"3691";"CURCOM";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93888";"59,11227";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1102";"3691";"EMBCIT";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93831";"59,11230";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1103";"3691";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93768";"59,11215";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1104";"3691";"PRUMOD";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93731";"59,11189";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1105";"3691";"SYLATR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93776";"59,11167";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1106";"3691";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93729";"59,11161";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1107";"3691";"STRTUR";"1";"s";"3";FALSE;TRUE;;"l";"1";;"25,93737";"59,11112";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1108";"3691";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93850";"59,11112";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1109";"3691";"TURMER";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93915";"59,11174";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1110";"3691";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,94023";"59,11186";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1111";"3691";"TROTRO";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,94070";"59,11259";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1112";"3691";"TURPHI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,94053";"59,11105";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1113";"3691";"TURPHI";"1";"p";"1";TRUE;TRUE;;"MP";"1";;"25,93879";"59,11072";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1114";"3691";"SYLBOR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93999";"59,11005";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1115";"3691";"TURILI";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93913";"59,10978";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1116";"3691";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93814";"59,10992";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1117";"3691";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93603";"59,11009";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1118";"3691";"SYLATR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93803";"59,10948";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1119";"3691";"COLPAL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,94200";"59,10926";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1120";"3691";"TURPHI";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93813";"59,10915";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1121";"3691";"PARMAJ";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93738";"59,10886";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1122";"3691";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93957";"59,10897";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1123";"3691";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93920";"59,10785";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1124";"3691";"SYLATR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93713";"59,10799";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1125";"3691";"FRICOE";"1";"s";"3";FALSE;TRUE;;"l";"1";;"25,93633";"59,10846";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1126";"3691";"SYLBOR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93760";"59,10690";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1127";"3691";"PRUMOD";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93698";"59,10663";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1128";"3691";"CARERY";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,93741";"59,10634";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1129";"3691";"SYLATR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93838";"59,10645";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1130";"3691";"DENMAJ";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93998";"59,10635";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1131";"3691";"CARERY";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93904";"59,10620";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1132";"3691";"CURCOM";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,93776";"59,10603";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1133";"3691";"EMBCIT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93902";"59,10581";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1134";"3691";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,93901";"59,10558";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1135";"3691";"PHYCOL";"1";"s";"3";FALSE;TRUE;;"l";"1";;"25,93983";"59,10530";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1136";"3691";"COLPAL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,94078";"59,10494";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1137";"3691";"CURCOM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91953";"59,11579";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1138";"3691";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91944";"59,11611";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1139";"3691";"SYLBOR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91927";"59,11641";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1140";"3691";"CARERY";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91876";"59,11612";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1141";"3691";"ANTTRI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91833";"59,11643";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1142";"3691";"TURMER";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91805";"59,11668";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1143";"3691";"EMBCIT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,92010";"59,11739";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1144";"3691";"ALAARV";"1";"p";"3";TRUE;TRUE;;"v";"1";;"25,91629";"59,11686";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1145";"3691";"ACRDUM";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,91616";"59,11533";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1146";"3691";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,91812";"59,11466";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1147";"3691";"TURMER";"1";"h";"2";TRUE;TRUE;;"R";"1";;"25,91885";"59,11491";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1148";"3691";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"25,91519";"59,11612";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1149";"3691";"EMBCIT";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91627";"59,11492";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1150";"3691";"PRUMOD";"1";"s";"2";TRUE;TRUE;;"l";"1";;"25,91697";"59,11494";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1151";"3691";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91748";"59,11411";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1152";"3691";"ERIRUB";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91698";"59,11454";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
"1153";"3691";"SYLATR";"1";"s";"3";TRUE;TRUE;;"l";"1";;"25,91593";"59,11460";"2021";"2021-06-09";"Margus Ellermaa";"Ambla Roosna";"Järva"
