"order";"id";"SCI_CODE";"NUMBER";"ACTION";"BAND";"PRECISE";"BIRD";"GENDER";"ATLAS";"PAIRS";"REMARKS";"LON";"LAT";"YEAR";"DATE";"OBSRVR";"SITE";"COUNTY"
"10714";"97";"ALAARV";"1";"ü";"2";FALSE;TRUE;;"v";"1";;"26,73847";"58,31636";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10715";"97";"ACRSCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,73928";"58,31669";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10716";"97";"ALAARV";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,74029";"58,31773";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10717";"97";"ALAARV";"1";"p";"1";TRUE;TRUE;;"v";"1";;"26,74016";"58,31617";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10718";"97";"ANTPRA";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,73990";"58,31452";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10719";"97";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74136";"58,31442";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10720";"97";"ALAARV";"1";"p";"1";TRUE;TRUE;;"v";"1";;"26,74216";"58,31592";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10721";"97";"ACRRIS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74306";"58,31686";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10722";"97";"ACRRIS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74335";"58,31571";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10723";"97";"ALAARV";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,74283";"58,31479";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10724";"97";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74310";"58,31803";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10725";"97";"ACRRIS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74508";"58,31558";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10726";"97";"ACRSCH";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74571";"58,31559";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10727";"97";"LUSLUS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74660";"58,31632";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10728";"97";"CORNIX";"1";"p";"3";TRUE;TRUE;;"v";"1";;"26,74838";"58,31632";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10729";"97";"SYLATR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74651";"58,31648";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10730";"97";"PHYLUS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74647";"58,31663";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10731";"97";"CORNIX";"1";"p";"2";TRUE;TRUE;;"v";"1";;"26,74591";"58,31665";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10732";"97";"ACRSCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74563";"58,31649";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10733";"97";"ACRSCH";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74605";"58,31698";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10734";"97";"STEHIR";"1";"p";"3";TRUE;TRUE;;"v";"1";;"26,74562";"58,31718";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10735";"97";"SYLBOR";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74610";"58,31726";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10736";"97";"EMBSCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74863";"58,31716";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10737";"97";"ACRSCI";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74780";"58,31753";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10738";"97";"ACRSCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74582";"58,31760";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10739";"97";"EMBSCH";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74617";"58,31790";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10740";"97";"ACRSCH";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74622";"58,31832";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10741";"97";"PHYCOL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74800";"58,31838";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10742";"97";"PARMAJ";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74750";"58,31852";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10743";"97";"LUSLUS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74699";"58,31875";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10744";"97";"ANTPRA";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74365";"58,31893";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10745";"97";"VANVAN";"3";"p";"3";TRUE;TRUE;;"v";"1";;"26,74228";"58,31909";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10746";"97";"BOTSTE";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,75071";"58,31821";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10747";"97";"LOCLUS";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,75009";"58,31843";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10748";"97";"ALAARV";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,75067";"58,31874";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10749";"97";"PHYCOL";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,74915";"58,31904";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10750";"97";"ACRSCH";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74708";"58,31958";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10751";"97";"ACRSCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74814";"58,31954";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10752";"97";"ACRSCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74812";"58,31971";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10753";"97";"ACRSCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74867";"58,32024";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10754";"97";"ACRSCH";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74772";"58,32075";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10755";"97";"ALAARV";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,75063";"58,32060";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10756";"97";"ACRSCH";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74641";"58,32080";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10757";"97";"ALAARV";"1";"p";"3";TRUE;TRUE;;"v";"1";;"26,74594";"58,32085";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10758";"97";"ACRSCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74933";"58,32130";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10759";"97";"LUSLUS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74683";"58,32171";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10760";"97";"CURCOM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74587";"58,32204";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10761";"97";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74520";"58,32252";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10762";"97";"PHYLUS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74778";"58,32225";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10763";"97";"ACRSCH";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74812";"58,32187";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10764";"97";"ACRSCH";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74848";"58,32214";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10765";"97";"ACRSCI";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74925";"58,32205";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10766";"97";"ANAPLA";"1";"p";"1";TRUE;TRUE;;"v";"1";;"26,74847";"58,32250";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10767";"97";"ACRSCH";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74859";"58,32288";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10768";"97";"ACRSCI";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74826";"58,32298";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10769";"97";"ACRSCH";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,75115";"58,32288";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10770";"97";"CYGOLO";"1";"p";"1";TRUE;TRUE;;"v";"1";;"26,74848";"58,32356";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10771";"97";"PARMAJ";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74492";"58,32347";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10772";"97";"ACRARU";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74834";"58,32350";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10773";"97";"ACRSCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74896";"58,32385";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10774";"97";"GRUGRU";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,75111";"58,32428";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10775";"97";"ACRSCH";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74667";"58,32394";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10776";"97";"PHYLUS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74757";"58,32428";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10777";"97";"ACRSCH";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74712";"58,32451";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10778";"97";"EMBSCH";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74761";"58,32489";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10779";"97";"FRICOE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74868";"58,32460";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10780";"97";"ACRSCH";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,74985";"58,32577";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10781";"97";"ALAARV";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,74972";"58,32608";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10782";"97";"ANTPRA";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74768";"58,32578";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10783";"97";"ACRSCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74577";"58,32628";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10784";"97";"ALAARV";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74491";"58,32585";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10785";"97";"VANVAN";"1";"ü";"3";FALSE;TRUE;;"v";"1";;"26,74340";"58,32417";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10786";"97";"LUSLUS";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,74299";"58,32334";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10787";"97";"SAXTRA";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74364";"58,32642";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10788";"97";"ACRSCH";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74240";"58,32431";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10789";"97";"CARERY";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74196";"58,32424";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10790";"97";"PARMAJ";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74486";"58,32780";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10791";"97";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74419";"58,32777";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10792";"97";"LUSLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74337";"58,32719";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10793";"97";"ACRSCH";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,74210";"58,32537";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10794";"97";"MARSTR";"1";"p";"3";TRUE;TRUE;;"v";"1";;"26,74144";"58,32577";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10795";"97";"ACRSCH";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,74006";"58,32609";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10796";"97";"ACRSCH";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,73963";"58,32545";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10797";"97";"ACRSCH";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,74105";"58,32494";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10798";"97";"ANTPRA";"1";"h";"3";TRUE;TRUE;;"v";"1";;"26,73884";"58,32444";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10799";"97";"ACRSCH";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73809";"58,32525";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10800";"97";"ACRRIS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73766";"58,32495";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10801";"97";"CRECRE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,73838";"58,32355";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10802";"97";"ALAARV";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,73716";"58,32346";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10803";"97";"ACRRIS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73572";"58,32531";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10804";"97";"ACRRIS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73530";"58,32496";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10805";"97";"CRECRE";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,73687";"58,32639";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10806";"97";"ACRRIS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,73688";"58,32588";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10807";"97";"ACRRIS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73697";"58,32493";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10808";"97";"SAXTRA";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,73465";"58,32574";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10809";"97";"LOCFLU";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,73399";"58,32661";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10810";"97";"ACRRIS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73336";"58,32526";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10811";"97";"PICPIC";"1";"h";"3";TRUE;TRUE;;"v";"1";;"26,73424";"58,32414";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10812";"97";"SYLBOR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73301";"58,32528";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10813";"97";"CURCOM";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73307";"58,32508";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10814";"97";"CARERY";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,73233";"58,32554";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10815";"97";"CARERY";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,73249";"58,32654";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10816";"97";"PARMAJ";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,73319";"58,32405";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10817";"97";"ACRRIS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,73187";"58,32556";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10818";"97";"PARMAJ";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,73195";"58,32674";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10819";"97";"LOCFLU";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,73150";"58,32729";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10820";"97";"PHYCOL";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,73213";"58,32746";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10821";"97";"FRICOE";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,72841";"58,32671";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10822";"97";"HIPICT";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,72968";"58,32516";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10823";"97";"ERIRUB";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,72965";"58,32504";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10824";"97";"PHYLUS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,72961";"58,32495";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10825";"97";"TURPIL";"1";"p";"2";TRUE;TRUE;;"v";"1";;"26,73096";"58,32491";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10826";"97";"SYLBOR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73044";"58,32493";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10827";"97";"MOTALB";"1";"p";"1";TRUE;TRUE;;"v";"1";;"26,73001";"58,32479";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10828";"97";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73047";"58,32462";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10829";"97";"TROTRO";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,72996";"58,32436";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10830";"97";"FRICOE";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,72996";"58,32412";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10831";"97";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,72993";"58,32362";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10832";"97";"SYLATR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,72987";"58,32301";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10833";"97";"COLPAL";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,72883";"58,32339";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10834";"97";"LUSLUS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,72943";"58,32287";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10835";"97";"PHYCOL";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73031";"58,32279";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10836";"97";"CORNIX";"1";"h";"2";TRUE;TRUE;;"v";"1";;"26,73074";"58,32259";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10837";"97";"LUSLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,73146";"58,32169";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10838";"97";"PARMAJ";"1";"h";"1";TRUE;TRUE;;"v";"1";;"26,72980";"58,32123";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10839";"97";"PHYLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,72873";"58,32118";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10840";"97";"LUSLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,72870";"58,32070";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10841";"97";"LUSLUS";"1";"s";"2";TRUE;TRUE;;"l";"1";;"26,72925";"58,32044";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10842";"97";"ACRRIS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73023";"58,32115";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10843";"97";"ACRRIS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73017";"58,32086";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10844";"97";"SYLBOR";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,73006";"58,31990";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10845";"97";"LOCNAE";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,73255";"58,32059";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10846";"97";"CURCOM";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,72807";"58,32146";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10847";"97";"ACRRIS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,72960";"58,31891";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10848";"97";"CURCOM";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,72940";"58,31780";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10849";"97";"ACRRIS";"1";"s";"1";TRUE;TRUE;;"l";"1";;"26,72946";"58,31760";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10850";"97";"CURCOM";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,72665";"58,31846";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10851";"97";"CORNIX";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,72687";"58,31781";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10852";"97";"ORIORI";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,72664";"58,31613";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10853";"97";"CORNIX";"1";"h";"3";FALSE;TRUE;;"v";"1";;"26,72659";"58,31597";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10854";"97";"COLMON";"1";"h";"3";FALSE;TRUE;;"v";"1";;"26,72639";"58,31575";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10855";"97";"CRECRE";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,74004";"58,31328";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10856";"97";"LOCLUS";"1";"s";"3";TRUE;TRUE;;"l";"1";;"26,74432";"58,31338";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10857";"97";"CORRAX";"1";"s";"3";FALSE;TRUE;;"l";"1";;"26,75026";"58,31436";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10858";"97";"MARSTR";"2";"p";"2";TRUE;TRUE;;"P";"2";;"26,74542";"58,31563";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10859";"97";"PICPIC";"5";"p";"1";TRUE;TRUE;;"LP";"1";;"26,73333";"58,31688";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10860";"97";"ANAPLA";"2";"p";"1";TRUE;TRUE;;"P";"1";;"26,73323";"58,31686";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10861";"97";"ANAPLA";"2";"p";"1";TRUE;TRUE;;"P";"1";;"26,73644";"58,31694";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10862";"97";"ACRSCH";"2";"p";"1";TRUE;TRUE;;"P";"1";;"26,73755";"58,31606";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10863";"97";"MARSTR";"2";"p";"1";TRUE;TRUE;;"P";"1";;"26,73984";"58,31593";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10864";"97";"CYGOLO";"1";"p";"3";TRUE;TRUE;"male";"v";"1";;"26,75020";"58,32319";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10865";"97";"CHLNIG";"2";"p";"3";TRUE;TRUE;;"P";"1";;"26,75020";"58,32326";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10866";"97";"MARSTR";"2";"p";"2";TRUE;TRUE;;"P";"1";;"26,74791";"58,32400";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
"10867";"97";"CIRAER";"1";"ü";"3";FALSE;TRUE;"female";"v";"1";;"26,74509";"58,32431";"2021";"2021-06-03";"Riho Kinks";"Ülenurme";"Tartu"
